time,open,high,low,close,volume
2026-01-06 15:10:00+00:00,1.17046,1.17046,1.1695,1.16958,960
2026-01-06 15:15:00+00:00,1.16958,1.16978,1.16936,1.16948,1012
2026-01-06 15:20:00+00:00,1.16948,1.16948,1.16894,1.16907,985
2026-01-06 15:25:00+00:00,1.16905,1.16918,1.1688,1.16895,839
2026-01-06 15:30:00+00:00,1.16894,1.16914,1.16865,1.16878,1039
2026-01-06 15:35:00+00:00,1.16877,1.16877,1.16841,1.16858,848
2026-01-06 15:40:00+00:00,1.16858,1.16917,1.1684,1.16914,910
2026-01-06 15:45:00+00:00,1.16914,1.1695,1.16904,1.16939,872
2026-01-06 15:50:00+00:00,1.16938,1.16938,1.16892,1.16912,649
2026-01-06 15:55:00+00:00,1.1691,1.16964,1.16872,1.16953,1014
2026-01-06 16:00:00+00:00,1.16953,1.16984,1.16911,1.16914,824
2026-01-06 16:05:00+00:00,1.16913,1.16913,1.1686,1.16876,578
2026-01-06 16:10:00+00:00,1.16876,1.16929,1.16874,1.1692,576
2026-01-06 16:15:00+00:00,1.1692,1.1693,1.16898,1.1692,546
2026-01-06 16:20:00+00:00,1.1692,1.16924,1.1689,1.16892,520
2026-01-06 16:25:00+00:00,1.16894,1.1691,1.16868,1.16873,550
2026-01-06 16:30:00+00:00,1.16872,1.1691,1.16866,1.16868,824
2026-01-06 16:35:00+00:00,1.16868,1.16915,1.16868,1.16898,456
2026-01-06 16:40:00+00:00,1.16897,1.16912,1.16864,1.16888,521
2026-01-06 16:45:00+00:00,1.16886,1.16888,1.16859,1.16878,462
2026-01-06 16:50:00+00:00,1.16878,1.1689,1.16863,1.16876,392
2026-01-06 16:55:00+00:00,1.16876,1.16918,1.16866,1.16881,471
2026-01-06 17:00:00+00:00,1.16881,1.169,1.1687,1.16892,448
2026-01-06 17:05:00+00:00,1.16894,1.16926,1.16891,1.16916,366
2026-01-06 17:10:00+00:00,1.16914,1.16932,1.16904,1.16923,407
2026-01-06 17:15:00+00:00,1.16924,1.1696,1.16915,1.16953,368
2026-01-06 17:20:00+00:00,1.16954,1.16962,1.16931,1.16949,343
2026-01-06 17:25:00+00:00,1.16948,1.16956,1.16934,1.16941,349
2026-01-06 17:30:00+00:00,1.16942,1.16948,1.16931,1.16932,247
2026-01-06 17:35:00+00:00,1.16931,1.16942,1.16926,1.16942,196
2026-01-06 17:40:00+00:00,1.16942,1.16962,1.16932,1.1696,307
2026-01-06 17:45:00+00:00,1.16962,1.16982,1.16954,1.16968,230
2026-01-06 17:50:00+00:00,1.1697,1.16993,1.1697,1.1699,314
2026-01-06 17:55:00+00:00,1.1699,1.17008,1.16986,1.17007,348
2026-01-06 18:00:00+00:00,1.17008,1.17022,1.17,1.17012,337
2026-01-06 18:05:00+00:00,1.17014,1.1702,1.16972,1.16985,306
2026-01-06 18:10:00+00:00,1.16984,1.16994,1.16956,1.1699,299
2026-01-06 18:15:00+00:00,1.16991,1.1701,1.16963,1.16964,279
2026-01-06 18:20:00+00:00,1.16966,1.16966,1.16938,1.1694,336
2026-01-06 18:25:00+00:00,1.1694,1.16953,1.16938,1.16947,293
2026-01-06 18:30:00+00:00,1.16948,1.16948,1.16926,1.16938,384
2026-01-06 18:35:00+00:00,1.16936,1.16948,1.16931,1.16932,263
